Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Clywd Pearlman,12/5/1973,681-45-1310,44749,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,50,0,0
Burl Stockle,1/28/2007,470-36-5822,67113,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,16,0,0
Dorelle Eason,1/13/1995,112-60-9283,19085,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,28,2407,0
Addie Dick,12/2/1989,103-12-3639,3411,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,34,0,2377
Nerissa Mattke,10/4/1979,655-50-8797,12739,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Columbia,<=50K,44,0,0
Aldin Trowl,10/10/1997,107-02-5561,649,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,26,0,0
Belita Abeau,4/4/1970,827-26-9529,30326,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,53,0,0
Vaclav Lorait,3/21/1959,188-21-7616,32527,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K,64,0,0
Petra Dumberrill,10/18/1982,726-06-5632,4535,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,41,0,0
Stacee Spencock,3/5/2009,430-04-5630,16656,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,14,0,0
Madeline Fowkes,6/27/1974,841-38-8149,91355,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,49,0,1539
Brig Bye,4/24/1976,564-54-1789,93176,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,47,0,0
Nomi Deniskevich,9/28/1995,368-99-1107,76237,,Some-college,10,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,28,0,0
Imogen Taggart,3/7/1995,655-05-8213,70121,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,28,99999,0
Lane Carswell,2/18/2003,772-36-6096,35377,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,,>50K,20,15024,0
Janie Golton,5/2/1968,807-81-5404,31859,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,55,0,0
Gui Bourner,11/28/1982,373-73-4079,68177,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,12,United-States,<=50K,41,0,0
Caryl Roark,5/19/1977,744-62-7990,45119,Federal-gov,Some-college,10,Divorced,Protective-serv,Own-child,White,Male,72,United-States,<=50K,46,0,0
Berty Syddie,8/23/2006,579-30-5935,52152,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,17,0,0
Thayne Munday,12/13/1954,829-94-9139,20003,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,69,0,0
Keriann Coulsen,10/12/1991,509-02-4963,56331,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,32,7298,0
Nona Emblow,2/9/1967,153-53-5825,66615,Private,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,56,0,0
Truman McJerrow,10/30/1958,295-99-3880,48180,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K,65,0,0
Korella Glowacz,2/18/1999,332-27-7206,77409,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,24,0,0
Anna-diane Losebie,5/19/1965,349-28-5081,29326,Private,Some-college,10,Never-married,Sales,Unmarried,White,Female,40,United-States,<=50K,58,0,0
Marv Jost,11/12/1951,165-73-0598,95410,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,72,0,0
Ronalda Lathan,5/23/1971,149-34-5107,93946,Self-emp-inc,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K,52,0,0
Verile Otterwell,12/26/1976,554-77-7710,62891,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,47,0,0
Tandi Ball,12/14/1966,886-46-0797,91423,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,60,United-States,<=50K,57,0,0
Denver Grealish,4/3/2004,839-03-0558,51984,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,>50K,19,0,0
Drusi Chaters,12/15/2000,582-25-9846,94775,,11th,7,Divorced,,Not-in-family,Black,Female,40,United-States,<=50K,23,0,0
Jobey Rosborough,3/4/1998,804-70-0918,41756,,HS-grad,9,Widowed,,Not-in-family,Black,Female,11,United-States,<=50K,25,0,0
Beverly Hadlington,5/24/1966,758-78-9348,76873,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,66,,<=50K,57,0,0
Anastassia Malthouse,6/24/2001,750-57-1082,61468,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,22,4865,0
Gladys Mularkey,8/6/1981,219-72-5666,67242,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,42,0,0
Barr Dumphries,10/11/1982,160-60-3179,49697,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,41,0,0
Sebastien Delort,3/14/2012,754-53-2306,39226,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,11,0,0
Darb Alflat,12/29/1999,315-01-8455,86785,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,54,United-States,<=50K,24,0,0
Kayne Blackstock,7/16/1963,686-62-8080,48880,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,60,0,0
Trudey Endersby,2/6/1988,403-37-4509,15408,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,24,United-States,<=50K,35,0,0
Kirby Strafford,5/26/2003,229-26-1147,82323,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,20,0,0
Cob Domerq,3/22/1977,863-45-5051,54073,Private,10th,6,Never-married,Transport-moving,Unmarried,White,Male,30,United-States,<=50K,46,0,0
Ruddy McGraffin,1/21/1991,431-42-9636,1284,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K,32,7298,0
Emelia Joynes,3/7/1975,108-57-3126,39441,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,48,0,0
Branden Markova,5/15/1976,898-05-0153,12187,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,47,0,0
Kinsley Gianotti,6/19/2004,105-74-4767,70757,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,19,0,0
Cletus Tatford,6/27/1983,617-71-7959,40865,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,40,4865,0
Hermon Danes,12/11/1980,873-12-4145,33327,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,<=50K,43,0,0
Isacco Harlock,10/21/1957,118-64-0917,96675,Private,Bachelors,13,Never-married,Sales,Other-relative,White,Female,40,United-States,<=50K,66,0,0
Gradeigh Indgs,3/16/2007,170-95-8729,16229,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,16,0,0
Brande Tschierse,11/18/1982,218-94-3412,91234,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,45,United-States,>50K,41,15020,0
Sibylle Grishin,1/22/1992,444-02-7607,39633,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K,31,0,0
Valentine Keneforde,4/3/1980,334-47-5235,58173,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,35,United-States,>50K,43,0,0
Mallorie Canada,8/30/1994,751-97-1214,49601,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,29,0,1977
Lesly Bartkiewicz,4/11/2009,898-66-4930,15095,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,40,Haiti,<=50K,14,0,0
Lillis Mullin,2/3/1974,739-17-7214,57317,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,40,United-States,<=50K,49,0,0
Ivonne Henner,7/2/1965,279-96-9100,87593,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,23,United-States,<=50K,58,0,0
Thurstan Cousens,4/22/1958,618-68-2163,50997,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,>50K,65,0,1887
Eva Favill,8/11/1960,845-60-4395,20171,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,32,United-States,<=50K,63,0,0
Emilia Bruniges,12/20/1995,549-74-3312,26180,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,28,0,0
Laurena Russel,1/2/1967,577-41-7209,8719,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,56,0,0
Lusa McMurdo,9/7/2004,311-70-6922,96697,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,19,0,0
Roze Gwioneth,10/14/2001,315-33-6058,77933,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,22,2829,0
Noelyn Greenrod,11/3/1970,447-14-5261,65267,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,>50K,53,0,0
Barbara-anne Ghirardi,7/4/1969,252-06-4547,50694,,Some-college,10,Never-married,,Own-child,White,Male,40,United-States,<=50K,54,0,0
Kelly Ragbourn,9/18/1984,260-79-5495,87595,Private,Prof-school,15,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,40,South,>50K,39,15024,0
Lucas McGhie,1/16/1997,192-59-1613,91649,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,26,15024,0
Nicolle Fensome,12/21/1965,539-82-0135,91098,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,58,0,0
Del Mardee,8/12/1995,524-15-2399,79927,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,<=50K,28,0,0
Jamil Kettlestringes,9/11/1991,189-50-1123,93486,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,<=50K,32,2597,0
Vin Bagenal,5/13/1988,727-04-8909,34060,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,25,United-States,<=50K,35,0,0
Abbey Scruton,3/28/1981,760-81-5824,83020,Private,9th,5,Widowed,Other-service,Unmarried,Black,Female,25,United-States,<=50K,42,0,0
Wash Stapley,1/7/1958,671-92-9427,39247,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,32,United-States,<=50K,65,0,0
Connor Bleasdale,3/15/1956,254-72-5657,74647,Private,1st-4th,2,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,40,Mexico,<=50K,67,0,0
Abbey Kersting,8/28/1973,681-49-4500,32572,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Male,40,United-States,>50K,50,0,0
Irvin Madner,8/11/1995,412-01-0720,8922,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,28,0,1902
Emmaline Patterson,3/31/1970,680-22-0078,63539,Private,11th,7,Never-married,Sales,Own-child,White,Female,30,United-States,<=50K,53,0,0
Fairleigh Parlett,6/27/1957,773-80-9322,61029,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,40,United-States,<=50K,66,0,0
Auria Van Rembrandt,3/9/1966,543-30-5887,9339,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,57,0,0
Danny de Banke,12/5/1993,401-82-8114,31528,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,United-States,<=50K,30,0,0
Misty Cornewell,7/19/2004,647-96-9715,26387,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Male,40,United-States,<=50K,19,0,0
Paulita Jerrolt,7/17/1976,806-90-9611,4607,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,47,0,0
Cairistiona Blaiklock,11/17/1991,391-48-7404,59795,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,32,0,0
Layney Warrick,4/14/2009,472-52-7068,61899,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,14,0,0
Sashenka Lavrinov,2/10/1995,100-21-0036,4204,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,30,United-States,<=50K,28,0,0
Chrisy Garard,11/27/1953,342-89-5401,7623,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K,70,0,0
Olimpia Lauxmann,6/12/1967,419-61-0456,82554,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,56,0,0
Danell Rene,10/20/1955,753-08-3519,42276,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,68,0,0
Beverlie Collington,3/14/1966,354-64-2340,96107,Private,Masters,14,Never-married,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,57,0,0
Dugald Edney,10/19/1956,829-95-4971,46284,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,United-States,<=50K,67,0,0
Palm Hardeman,4/12/1992,218-94-5263,81249,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,20,United-States,<=50K,31,0,0
Adaline Soper,11/4/1977,441-67-3983,56262,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,46,0,0
Othelia Skrines,7/11/1967,301-23-8396,45197,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,<=50K,56,0,0
Rodolfo Tift,3/19/1976,461-73-0508,83522,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K,47,0,0
Bartholomew Baldwin,2/16/1991,530-08-9313,20428,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,32,0,0
Joni Dwire,2/9/1996,725-82-5039,19296,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,27,0,0
Hesther Bowmer,9/18/1972,166-86-5051,21192,Private,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,India,<=50K,51,0,0
Feodor Blacker,1/27/1997,765-66-9584,28857,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,26,0,0
Holli Cottesford,1/22/1976,727-24-5505,17537,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,28,,<=50K,47,0,0
Gerald Wahlberg,9/7/1992,159-90-8677,43190,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,India,<=50K,31,0,0
Chiarra Cozzi,12/14/1990,262-74-0010,84379,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,33,0,0
Aleta Labone,5/19/1989,310-12-2312,86274,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,34,99999,0
Leonhard Cumber,11/11/1991,508-22-1864,89894,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,32,0,0
Auria Thebes,2/4/1956,183-94-3018,11822,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,41,United-States,>50K,67,0,0
Algernon Jardin,6/30/1951,459-97-3279,73737,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,72,0,0
Aurore Stute,11/25/2002,743-17-6987,20613,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,21,0,0
Mercy Cordero,5/12/1968,399-83-5925,66115,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,55,0,0
Nicoline Wilse,1/2/1985,193-42-2711,31607,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,20,United-States,<=50K,38,0,0
Barn Gorgen,2/18/2006,198-39-9455,95599,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,<=50K,17,0,0
Adoree de Savery,3/21/1976,832-57-6850,64545,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,47,0,0
Hew Ducroe,5/21/1990,653-08-8164,46757,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,33,0,0
Lesly Shepheard,12/11/2011,650-51-7763,44425,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,80,United-States,<=50K,12,0,0
Korrie Maunder,5/27/1954,580-65-2505,50459,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,69,0,0
Karlens Markos,1/1/1979,289-29-2053,47444,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,44,0,0
Ingelbert Fitzroy,10/9/1994,451-96-4792,63915,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,<=50K,29,0,0
Kat Alp,10/25/1980,630-64-0838,99564,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,43,0,0
Colet Upfold,9/1/2009,156-62-9956,14385,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,14,0,0
Kaile Kunzelmann,11/20/1982,129-11-1197,85760,Private,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,41,0,0
Baxter Larchiere,12/16/1957,782-55-9995,61933,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,24,United-States,<=50K,66,0,0
Merci Crayke,11/12/1994,250-25-8646,43458,,Masters,14,Married-civ-spouse,,Husband,White,Male,60,United-States,>50K,29,0,0
Debi Staddon,9/7/1959,771-74-5437,72570,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,64,0,0
Didi Males,12/11/1959,266-87-0599,62835,Private,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,40,,<=50K,64,0,0
Ginger Greener,10/7/2011,510-34-9392,13357,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,48,United-States,>50K,12,0,0
Fletch Mcwhinney,12/12/1977,672-59-4571,7655,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,51,United-States,<=50K,46,0,0
Ashely Vaux,4/16/1960,179-19-1896,70744,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,25,United-States,<=50K,63,0,0
Nerty Collister,12/16/1963,623-21-0254,25851,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,60,0,0
Mendel Saltmarsh,11/12/2005,671-28-2758,38789,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,18,5178,0
Padgett Marklew,8/28/1994,750-38-5943,13531,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,29,0,0
Gavin Thuillier,7/29/1980,398-54-1084,28043,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,75,United-States,>50K,43,0,0
Jeane Cooksley,1/17/2006,630-99-2042,76211,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,32,United-States,<=50K,17,0,0
Benyamin Wilber,12/9/1987,685-20-1488,41061,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,75,United-States,>50K,36,0,0
Kandy Leggin,3/26/2003,679-21-6540,76901,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,20,0,0
Gilberte Gayter,1/27/1958,815-44-5523,4609,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,65,0,0
Ignatius Limeburner,9/2/2000,342-13-3756,93769,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,39,United-States,<=50K,23,0,0
Ganny Gaddas,3/27/1985,621-29-1442,39321,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,38,0,0
Cathryn Tribe,12/1/1962,722-07-1617,82039,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,23,United-States,<=50K,61,0,0
Jada Isac,5/8/1958,614-38-4450,8759,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,65,0,0
Catlee Renac,4/7/1956,554-41-0635,97972,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,67,0,0
Rockey Laurence,11/4/1972,410-74-1366,89365,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,51,0,0
Veronique McRorie,5/27/1954,399-45-7228,88389,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,69,0,0
Tomi Feldhammer,1/24/1986,636-40-5599,33429,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,30,United-States,<=50K,37,0,0
Halsy Whalebelly,6/15/2008,333-18-0309,42530,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,15,15024,0
Jayson Conkey,6/5/1999,594-80-2473,10513,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,United-States,<=50K,24,0,0
Quintina Aubin,11/19/2008,644-43-7143,26031,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,20,Philippines,<=50K,15,0,0
Elwood Jeduch,5/19/1951,245-98-2985,81004,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,72,0,0
Kristel Harty,10/15/1988,550-96-6184,91054,Private,12th,8,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K,35,0,0
Micheil Boyd,7/28/1957,368-39-1455,2481,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Vietnam,>50K,66,15024,0
Bertina Drake,11/13/2009,665-06-3484,56959,Private,7th-8th,4,Separated,Farming-fishing,Not-in-family,White,Male,45,Mexico,<=50K,14,0,0
Stavro Brayshaw,11/12/1960,833-37-8473,31409,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K,63,0,0
Skippie Bagg,7/27/1970,482-26-8890,64570,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,53,0,0
Kissee Matieu,11/29/1957,878-54-8590,91181,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,40,United-States,<=50K,66,0,0
Cirilo Larmuth,8/17/1971,795-51-1402,84006,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K,52,0,0
Remus Inglefield,4/19/1970,497-42-8489,78303,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,53,0,0
Smitty Urch,3/16/1959,189-30-6565,78091,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,90,United-States,>50K,64,0,0
Mario Layborn,2/16/2011,877-80-7014,24483,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,12,0,0
Wit Fealty,6/8/1993,358-72-9565,4026,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,<=50K,30,0,0
Hadlee Gewer,3/8/1962,396-53-2891,6580,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,35,United-States,<=50K,61,0,0
Shelly Ronchetti,10/2/1958,279-57-8580,93107,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,65,0,1672
Johnathon Baurerich,12/29/1991,866-37-4408,9991,Local-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,32,0,0
Neal Padefield,2/18/1977,663-37-2985,11135,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,46,0,0
Petey Karppi,5/16/1990,473-93-3136,1885,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,33,0,0
Amil Knowles,9/13/1970,563-15-5657,47702,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,53,0,0
Kirk Cotte,12/3/1956,186-40-2191,97520,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,52,United-States,<=50K,67,0,0
Collette Libbe,12/30/2000,804-18-5037,4826,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,23,3471,0
Filbert Malcolmson,9/13/1957,217-68-8040,8680,,HS-grad,9,Divorced,,Unmarried,White,Female,40,United-States,<=50K,66,0,0
Corie Uttermare,4/23/1981,567-17-2466,23279,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,42,0,0
Annetta McNamee,10/13/1983,162-67-0357,68028,Private,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,40,0,0
Marji Joburn,12/19/2004,677-11-9144,86779,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K,19,0,0
Juliane Loveday,6/11/1995,395-85-4256,67670,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,40,,<=50K,28,0,0
Clerkclaude Mathon,8/16/1977,261-58-1536,79208,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K,46,0,1848
Trace Davidovitz,4/24/1994,653-01-9514,69658,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,29,0,0
Herby Devonport,5/14/1988,808-48-9124,45974,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,25,United-States,<=50K,35,0,0
Eadith Trembath,9/15/2006,429-35-0142,12655,Private,Assoc-voc,11,Never-married,Sales,Unmarried,Black,Female,6,United-States,<=50K,17,0,0
