Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Antonino Kays,1/8/1968,534-92-8256,99658,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,55,0,1628
Laetitia Pittham,2/13/1996,661-20-7198,88486,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,40,El-Salvador,<=50K,27,0,0
Kenny Furniss,11/18/1954,726-26-1532,89821,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,55,United-States,<=50K,69,0,0
Nikki Coling,8/29/2010,101-77-6036,22015,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,13,0,0
Catharina Muffen,11/21/1982,591-10-3259,78031,Private,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,41,0,0
Munmro Wigin,8/4/1955,409-85-7809,45305,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,50,United-States,<=50K,68,0,0
Etta Garrity,3/1/1994,847-50-9398,97638,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,29,0,0
Filbert Malcolmson,9/13/1957,217-68-8040,8680,,HS-grad,9,Divorced,,Unmarried,White,Female,40,United-States,<=50K,66,0,0
Marijn Lemmertz,5/15/1996,808-47-9158,7576,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,28,Guatemala,<=50K,27,0,0
Gael Rudwell,3/31/1963,870-06-8879,23342,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,44,United-States,<=50K,60,0,0
Starr Fiveash,9/11/1968,661-35-5774,80077,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,35,United-States,<=50K,55,0,0
Raviv Crangle,6/1/1977,769-72-8497,13950,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,46,0,0
Sascha Topliss,4/2/1977,175-43-0300,10346,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,46,0,0
Myra Reedyhough,3/6/1977,313-64-8180,42581,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,46,0,0
Sax Edgeson,8/27/2011,795-79-5405,68825,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,40,United-States,<=50K,12,0,0
Collie Niblock,9/5/1976,740-15-8279,58314,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,47,0,0
Dinnie Roiz,1/29/1957,653-77-1194,62574,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,66,2354,0
Clementina Siddle,9/11/1957,377-43-4207,31671,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,35,United-States,<=50K,66,0,0
Clevie Schimoni,10/17/1989,787-78-1258,87125,Private,9th,5,Married-spouse-absent,Other-service,Not-in-family,Black,Female,16,Jamaica,<=50K,34,0,0
Silvano Dornin,7/28/1969,856-23-4820,43738,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,54,0,0
Layla Tomasz,8/14/2005,797-76-5772,80239,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,18,0,2238
Natty MacDowall,11/6/1978,352-27-9804,10259,Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,45,0,0
Brander Biggans,12/7/1964,384-05-5477,9053,Local-gov,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,40,United-States,<=50K,59,0,0
Brooke Frontczak,4/14/1954,335-04-1971,99429,,12th,8,Never-married,,Not-in-family,White,Male,30,United-States,<=50K,69,0,0
Gray Witcherley,9/5/1995,773-73-0007,76375,Self-emp-inc,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,28,0,0
Micheil Ricardou,2/14/1968,344-98-3922,89379,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,55,1086,0
Gretta Yosevitz,6/13/1987,875-08-3745,51437,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,>50K,36,0,0
Karalee Embling,1/20/1968,459-89-1755,12135,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,35,United-States,<=50K,55,0,0
Geordie Dumbrill,8/24/2010,874-83-8530,66314,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,13,0,0
Hoebart Sweating,3/24/1956,214-65-8705,19418,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,67,0,0
Shaine Lamp,10/27/1982,651-81-1600,10609,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,50,United-States,<=50K,41,2174,0
Hilde Chason,7/30/1998,537-21-5845,7132,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,25,0,0
Lelia Muzzollo,2/11/1971,478-38-0310,84888,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,52,0,0
Emilia Christopherson,2/6/1969,123-78-6683,72775,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,South,<=50K,54,0,0
Gunilla Jephson,3/2/1977,315-71-4425,58652,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,55,United-States,<=50K,46,0,0
Iorgos Macieja,5/24/1981,751-18-6129,73202,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,42,15024,0
Bari Catterill,11/30/1955,106-74-8285,36181,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,68,0,0
Rosmunda Shiels,6/30/1951,512-58-4837,56258,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,48,United-States,<=50K,72,0,0
Blaine Catterell,2/7/1990,553-03-2689,62197,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,37,United-States,<=50K,33,0,0
Sheffie Deakan,2/6/1955,130-67-4893,4476,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,68,0,0
Marinna Peet,5/8/1969,304-91-7465,85818,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,62,United-States,<=50K,54,0,0
Rici Stollwerck,12/15/1953,725-67-5386,40653,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,70,0,1977
Ludvig Chaise,7/29/1995,525-93-5301,91240,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,28,0,0
Alistair McIlroy,5/27/1954,149-44-5845,83275,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,40,Philippines,>50K,69,5178,0
Tammie Keefe,4/16/1985,777-26-8789,13251,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,55,United-States,<=50K,38,0,0
Kathye Strut,3/12/1974,832-51-8687,61951,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,49,0,1887
Tito Heinonen,4/23/1983,113-68-4334,11201,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,40,0,0
Vaclav Naerup,11/19/1990,581-37-1671,41596,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,33,0,0
Mohandis Santus,8/19/1985,726-45-7695,94446,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,<=50K,38,0,0
Timmie Skillett,3/1/1988,522-16-2141,17285,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,35,0,0
Hayley Pennycook,1/9/2003,657-82-9495,42670,Private,11th,7,Divorced,Craft-repair,Own-child,White,Male,50,United-States,<=50K,20,0,0
Andree Simko,4/21/1956,193-99-4388,78443,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,55,United-States,>50K,67,0,0
Karine Tillyer,4/7/1969,898-25-0303,92050,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,54,0,0
Retha Fever,6/8/1979,181-16-0787,55770,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,44,0,0
Alexandro Lessmare,5/11/1996,156-10-6816,77776,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K,27,0,0
Elvin Stannas,5/16/1999,378-24-8786,2609,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,24,0,0
Jessee Swallwell,1/20/1999,401-65-1158,28988,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,24,0,0
Fania Gorler,11/17/2011,250-01-2375,26833,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K,12,0,0
Amble Remirez,6/4/1963,239-53-3605,51044,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,48,United-States,<=50K,60,4101,0
Rudolf Thompstone,6/23/1984,209-73-9221,11479,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,24,United-States,<=50K,39,0,0
Elle Brok,5/24/1974,826-74-5502,15717,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,30,United-States,<=50K,49,0,0
Winslow Bellenie,10/11/1995,572-53-8666,41759,,HS-grad,9,Widowed,,Unmarried,White,Female,38,United-States,<=50K,28,0,0
Aurelie Sindall,8/25/1999,547-54-4522,93877,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,24,0,0
Derril Cursons,11/14/1952,578-63-7047,15101,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,71,0,0
Cozmo Bruckmann,8/25/1974,408-57-2099,11374,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,49,0,0
Emmett Dovydenas,7/6/1978,873-79-7884,32745,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,45,4386,0
Gerry Liveing,12/7/1988,488-55-5062,16000,Private,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K,35,0,0
Olympe Scahill,7/21/1964,415-17-4876,46704,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,59,5178,0
Sonnie Forshaw,7/11/1991,709-21-1472,78348,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,42,United-States,<=50K,32,0,0
Culver Winson,8/24/1968,313-66-8001,96357,,Preschool,1,Married-civ-spouse,,Husband,Black,Male,30,United-States,<=50K,55,0,0
Gasparo Elsby,2/21/1954,103-73-4791,25541,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,56,,<=50K,69,0,0
Brandie Milier,3/30/1964,289-30-1521,74964,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,59,0,0
Bary Matyukon,1/31/2004,354-67-5952,50602,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,19,0,0
Blaine Coddrington,6/9/2000,860-22-1176,49237,Private,7th-8th,4,Never-married,Sales,Own-child,White,Male,8,United-States,<=50K,23,0,0
Carney Morrill,1/19/2007,165-23-8439,80236,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16,0,0
Carlen Drage,2/9/1955,609-33-0856,83443,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K,68,0,0
Jeremie Fenimore,12/12/1981,240-29-8371,11433,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,<=50K,42,0,0
Merridie Atcock,3/31/2007,103-51-2015,27232,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,16,0,0
Buddie Mitchenson,9/18/1997,849-16-8206,78288,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,<=50K,26,0,0
Lyn Mc Caughan,5/2/2001,509-46-7555,21162,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K,22,0,0
Jacquette Landell,9/27/2000,570-99-1716,57282,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,<=50K,23,0,0
Neil Tills,4/25/1957,865-75-9259,89092,Private,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,66,0,0
Cherilynn Cossons,7/10/1951,591-04-9392,49448,Local-gov,Assoc-voc,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,72,0,0
Rosalia Marquot,1/13/1981,526-17-8418,30895,,11th,7,Divorced,,Unmarried,White,Female,58,Canada,<=50K,42,0,0
Corette Jaquin,7/20/1974,711-06-0843,97949,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,United-States,>50K,49,0,0
Paola Tawse,5/6/1961,286-48-3018,3534,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,62,0,0
Lorinda Papaminas,10/20/1998,663-20-0126,37972,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,<=50K,25,2635,0
Dinny Bour,8/16/1984,334-99-8566,87927,Private,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,39,0,0
Adiana Toulmin,12/21/1996,536-02-7941,90567,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,27,0,0
Marinna Granville,6/7/1979,710-77-2690,79659,Private,Some-college,10,Separated,Sales,Other-relative,Black,Female,35,United-States,<=50K,44,0,0
Felisha Lympany,5/8/1972,314-81-3161,58907,,Assoc-voc,11,Never-married,,Unmarried,White,Female,2,United-States,<=50K,51,0,0
Merry Hember,9/15/1963,855-34-4283,33121,,HS-grad,9,Never-married,,Own-child,White,Male,40,United-States,<=50K,60,0,0
Vicky Braiden,12/9/1997,585-84-6542,16994,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,26,0,0
Audrie Parrish,5/31/1999,770-20-3143,16084,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,24,0,0
Mira Foort,11/6/1951,578-69-4248,39982,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,72,0,0
Rene Realff,2/4/2008,686-71-1806,77014,Private,9th,5,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,15,0,0
Ranice Miskimmon,10/10/1956,653-82-9503,48415,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,67,0,0
Melonie Nockolds,12/3/1998,554-80-6673,37799,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,25,0,0
Antonin Brereton,4/27/1959,357-93-8468,69595,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,68,United-States,<=50K,64,0,0
Saraann Hearnshaw,8/17/1984,677-03-4044,49826,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,38,United-States,<=50K,39,0,0
Nissie Adderley,11/27/1955,319-84-4020,12420,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,50,United-States,<=50K,68,0,0
Stuart Bauman,9/10/2005,601-29-6340,9203,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,18,0,0
Kirby Strafford,5/26/2003,229-26-1147,82323,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,20,0,0
Simon Audritt,9/1/2009,444-86-7936,52086,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,14,0,0
Conney Foale,4/15/1992,273-92-2452,91761,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,31,0,0
Flossi Houtbie,2/19/1962,569-64-4479,85669,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,38,United-States,<=50K,61,0,0
Celle Caudelier,4/14/2012,509-63-5325,96923,,Some-college,10,Divorced,,Not-in-family,White,Female,35,United-States,<=50K,11,0,0
Blane Twentyman,2/24/1968,753-06-8355,5039,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47,United-States,>50K,55,0,0
Katrinka Kybert,11/10/1964,748-25-8959,77467,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,59,0,0
Alexia Zink,5/7/1979,251-35-9430,65025,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,35,United-States,<=50K,44,0,0
Maxi Goad,10/21/1991,425-25-6491,7079,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,32,0,0
Therese Skillen,9/20/1976,865-61-3286,75492,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,47,7298,0
Hermon Danes,12/11/1980,873-12-4145,33327,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,<=50K,43,0,0
Queenie Tapner,6/28/1955,391-65-0837,8320,Self-emp-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,63,,>50K,68,0,1977
Tootsie McArd,3/23/1982,808-65-3162,1929,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,41,0,0
Lester Huddy,3/11/1995,230-14-3445,94766,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,28,0,0
Karlik Housam,12/6/1979,413-46-7581,91514,State-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,30,United-States,<=50K,44,0,0
Nani Pearton,8/19/1982,843-07-5744,71206,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,55,United-States,>50K,41,13550,0
Camel Witten,1/27/1986,100-89-3784,37420,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,37,0,0
Cornie Haysman,4/22/2012,752-12-4784,83117,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,11,0,0
Leyla Negus,11/2/1997,306-70-4705,61348,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,26,0,0
Teddy Doldon,7/7/1982,652-25-5808,40681,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,50,United-States,<=50K,41,0,0
Josefina Berthelet,6/18/1971,238-16-6495,65109,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,,<=50K,52,0,0
Allis Cresar,4/10/1977,399-35-4139,90434,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,46,0,0
Merna Giacopini,9/6/2010,687-42-1096,45988,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,13,0,0
Trix Broxis,2/5/2002,717-81-7283,72845,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,21,0,1887
Eugine Tournie,11/19/1985,239-69-2845,37228,,Some-college,10,Never-married,,Own-child,White,Male,30,United-States,<=50K,38,0,0
Abra Fernandez,12/29/1987,737-80-7082,96024,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,45,Jamaica,<=50K,36,0,0
Mireille Pritchitt,1/22/1965,819-06-0233,85434,Self-emp-inc,Masters,14,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,58,0,0
Osborne Morfell,7/21/1987,310-60-7771,72959,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,36,0,0
Gerrard Gale,11/17/1989,359-90-8847,26866,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,,<=50K,34,0,0
Clementine Pollastrino,2/19/1997,103-39-4461,20786,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,26,0,0
Veronique Rowlson,2/12/1965,699-54-3385,79641,Private,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,58,0,0
Raff Maunder,4/22/1996,893-80-5085,57304,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,<=50K,27,0,0
Fields Grevel,1/29/1995,368-86-1959,57112,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,28,0,0
Jemie Sebert,12/16/1984,883-77-9352,79082,Federal-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,39,0,0
Calvin Swayton,1/1/2006,862-92-9837,25455,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,17,3781,0
Elwood Jeduch,5/19/1951,245-98-2985,81004,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,72,0,0
Hilario Shelly,1/23/1991,870-62-7208,82665,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,32,0,1848
Trescha Rosenkranc,11/29/1994,650-78-4302,47513,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,47,United-States,<=50K,29,0,0
Maren Strainge,3/2/1962,872-45-6458,43136,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,61,0,0
Tove Gorrissen,12/5/1977,560-67-4007,57893,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Male,40,United-States,>50K,46,0,2559
Julius Ravenshaw,11/3/1982,845-98-6522,49588,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,41,0,0
Bail Iddins,1/20/1977,878-33-9227,59613,Private,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,40,United-States,>50K,46,0,0
Dennet Pawlett,6/12/2009,842-52-9393,37012,,HS-grad,9,Widowed,,Unmarried,White,Male,40,United-States,<=50K,14,0,0
Margie Biskupiak,7/2/1971,808-80-3124,64241,Private,10th,6,Never-married,Sales,Own-child,White,Female,12,United-States,<=50K,52,0,0
Kelcey Arnald,9/6/1971,449-63-5527,86672,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,35,Jamaica,<=50K,52,0,0
Terri Mangon,1/31/1986,801-89-7310,52405,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,80,United-States,<=50K,37,0,0
Bendite Wigglesworth,2/16/1965,580-04-3943,10428,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,30,United-States,<=50K,58,0,0
Stephie Abbatt,6/3/2012,639-73-9314,71941,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,>50K,11,0,0
Shirley Fairey,4/14/2003,329-98-5846,65730,Private,11th,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,60,United-States,>50K,20,0,0
Tarrance Sandyfirth,7/23/1966,437-34-6759,80413,Federal-gov,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,46,United-States,<=50K,57,0,0
Julianne Stouther,9/13/1984,735-54-5120,7836,Private,HS-grad,9,Separated,Other-service,Other-relative,Black,Male,40,United-States,<=50K,39,0,0
Trish Essame,8/22/2011,388-41-1109,47331,Federal-gov,Masters,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,40,United-States,>50K,12,0,1887
Pen Emsden,8/2/1991,380-25-7750,78580,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,<=50K,32,0,0
Anabel Syder,1/17/1994,845-26-7152,49449,Private,9th,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,29,0,0
Ari Champe,2/8/2010,787-46-1497,64173,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,13,0,0
Thaxter Peterken,9/28/1992,366-63-1871,97859,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K,31,10520,0
Gilbert McTrustey,12/26/2008,190-54-6380,43039,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,15,0,0
Nat Roantree,4/30/1980,141-22-2279,55175,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,38,United-States,<=50K,43,0,0
Catharine Pryer,8/27/1993,598-86-9659,32434,Private,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,40,Cuba,<=50K,30,0,0
Bettye Neary,9/30/1990,436-76-4157,9203,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,33,0,0
Roddy Acarson,2/15/1964,620-70-9858,79242,Private,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Other,Female,40,Guatemala,<=50K,59,0,0
Marvin Daubney,9/20/1962,460-71-6326,81964,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,61,0,0
Fania Delacourt,12/17/1992,301-93-6493,92721,Private,9th,5,Never-married,Sales,Not-in-family,White,Female,48,United-States,<=50K,31,0,0
Katalin Pendergast,11/5/1951,738-10-4472,63844,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,72,0,0
Annamaria Lawlings,2/5/2007,210-91-1818,75403,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,16,0,0
Isaiah Iglesias,2/27/1995,777-75-2097,54165,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K,28,0,0
Renault Hylden,4/26/1969,417-35-8187,76224,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7,United-States,<=50K,54,0,0
Lyndsay McIlwrick,12/24/2010,360-37-6457,9919,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,13,0,0
Shannen Doust,8/17/1977,833-21-4217,86670,Self-emp-not-inc,9th,5,Divorced,Other-service,Not-in-family,White,Female,20,United-States,<=50K,46,0,0
Obadiah Van Leijs,6/21/2008,595-09-1787,44378,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,15,0,0
Salomo Benbough,10/20/2003,766-55-2408,12364,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,40,Mexico,<=50K,20,0,0
Windham Stubbert,10/14/2000,872-42-6751,48500,Private,5th-6th,3,Separated,Sales,Unmarried,Black,Female,30,Puerto-Rico,<=50K,23,0,0
Charissa Oertzen,1/16/1981,384-04-2927,81776,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,,<=50K,42,0,0
